,isbn10,authors,title,category_id,lang,year,rating-avg,category_name
1303,1094130575,"[31102, 36841]",The Rogue Retrieval,352,en,2020,,Science Fiction
1304,1797116290,[31284],The 2084 Report : An Oral History of the Great Warming,352,en,2020,,Science Fiction
1305,1721378529,[36854],Perish,352,en,2020,,Science Fiction
1306,1721378510,[36854],Perish,352,en,2020,,Science Fiction
1307,1452602905,"[31476, 31965]",2030 : The Real Story of What Happens to America,352,en,2011,3.47,Science Fiction
1308,1511386428,"[31562, 30648]",Scattered Suns,352,en,2016,3.89,Science Fiction
1309,1491528931,"[36884, 36885, 36886, 36887, 36888]",Rip-Off!,352,en,2014,3.39,Science Fiction
1310,149154273X,"[31476, 31477]",2001 : A Space Odyssey,352,en,2014,4.14,Science Fiction
1311,1511317582,"[36890, 31338]",The Last Amazon,352,en,2016,3.44,Science Fiction
1312,1799753565,"[32699, 36046]",The Undead,352,en,2019,5.0,Science Fiction
1313,1799753964,"[31102, 36892]",C.A.E.C.O.,352,en,2019,4.4,Science Fiction
1314,1501215302,"[36893, 31076]",Dawn of the Planet of the Apes : The Official Movie Novelization,352,en,2014,4.14,Science Fiction
1315,1094116645,"[32192, 32193]",88 Names,352,en,2020,3.56,Science Fiction
1316,1536669229,"[36564, 32026]",Desperate Fire,352,en,2017,4.2,Science Fiction
1317,1978618905,"[9742, 30693]",Flinx in Flux,352,en,2019,3.94,Science Fiction
1318,1799723771,"[31364, 36333, 36919, 36335]",Through the Nether,352,en,2019,4.36,Science Fiction
1319,1799745414,"[31855, 36638]",Edge of Valor,352,en,2019,4.03,Science Fiction
1320,1536664898,"[36930, 36931]",Se Alquila Un Planeta,352,es,2017,3.91,Science Fiction
1321,1482949563,"[36932, 36933]","""All You Zombies--"" : Five Classic Stories",352,en,2014,3.87,Science Fiction
1322,1480568007,"[36920, 36934]",Shift,352,en,2013,4.12,Science Fiction
1323,1480569399,"[30522, 31799]",Ex-Purgatory,352,en,2014,3.97,Science Fiction
1324,1531814867,"[36941, 31767]",Nile Shadows,352,en,2016,4.35,Science Fiction
1325,1543658202,"[241, 36875]",Iron Will,352,en,2018,4.41,Science Fiction
1326,1978635559,"[36955, 31341]",Bringers of Hell,352,en,2018,3.87,Science Fiction
1327,1978681259,"[36959, 36960]",Here and Now,352,en,2020,3.85,Science Fiction
1328,1978638949,"[36966, 9399]",Serpent in the Heather,352,en,2018,3.79,Science Fiction
1329,1978624174,"[31094, 36967, 36968]",Neogenesis,352,en,2018,4.42,Science Fiction
1330,1721374388,"[36488, 36977]",Last Man out,352,en,2018,4.43,Science Fiction
1331,1721373047,"[31737, 36978]",The Legion and the Lioness,352,en,2018,3.67,Science Fiction
1332,1531836763,"[5907, 31076]",Deathworld,352,en,2016,3.78,Science Fiction
1333,1531810837,"[30932, 37006]",Inquisitor,352,en,2016,3.76,Science Fiction
1334,1531816703,"[37007, 37008]",Prison Ship,352,en,2016,3.32,Science Fiction
1335,1522665943,"[37011, 36375]",Sly Mongoose,352,en,2016,3.81,Science Fiction
1336,1522664521,"[37012, 37013]",Phoenix Rising,352,en,2016,3.76,Science Fiction
1337,153180134X,"[30522, 36888]",Blind Lake,352,en,2016,3.68,Science Fiction
1338,1522667709,"[30507, 37023]",Los Angeles : A.D. 2017,352,en,2016,2.67,Science Fiction
1339,1531826431,"[37057, 37058]",A Lovely Little Christmas Fire,352,en,2016,,Science Fiction
1340,153181459X,"[37062, 30600]",Needle,352,en,2016,3.88,Science Fiction
1341,1531864716,"[30915, 37065]",Fate of Perfection,352,en,2017,3.57,Science Fiction
1342,1501280805,"[31364, 36657, 30915]",Discord's Apple,352,en,2015,3.55,Science Fiction
1343,1531839967,"[37115, 37116]",Evil Dark,352,en,2016,3.78,Science Fiction
1344,1511399481,"[37131, 37132]",Diaspora,352,en,2016,4.12,Science Fiction
1345,1511398248,"[37012, 37136, 37137]",Threshold,352,en,2016,3.87,Science Fiction
1346,151139840X,"[37139, 33102, 37140]",The Rise of Ransom City,352,en,2016,3.77,Science Fiction
1347,1511397977,"[30588, 37141]",Probe,352,en,2016,3.48,Science Fiction
1348,152260880X,"[31094, 36967, 36968]",Dragon Ship,352,en,2016,4.3,Science Fiction
1349,144188114X,"[31042, 5907]",The Stainless Steel Rat's Revenge,352,en,2010,3.95,Science Fiction
1350,1799719332,"[37223, 37224, 31269, 37225, 37226]",Return,352,en,2019,4.5,Science Fiction
1351,151138655X,"[36884, 37235]",Kirinyaga : A Fable of Utopia,352,en,2016,3.98,Science Fiction
1352,1543690092,"[33781, 37242]",All Those Explosions Were Someone Else's Fault,352,en,2018,3.84,Science Fiction
1353,1536646180,"[32034, 35694]",Golden Delicious,352,en,2017,3.97,Science Fiction
1354,1713520761,"[37251, 30648]",Clockwork Angels : The Novel,352,en,2020,5.0,Science Fiction
1355,1978680791,"[31750, 37252]",The Colony,352,en,2020,3.29,Science Fiction
1356,172136434X,"[37277, 36782]",Warden,352,en,2018,3.99,Science Fiction
1357,1455848506,"[31629, 37291]",Infernal Devices,352,en,2011,3.36,Science Fiction
1358,1408865564,[41302],The Mask Falling,352,,2021,3.87,Science Fiction
1359,1852277440,"[42513, 42514]",Doctor Who - Regeneration : Philip Segal and His Creation of the Eighth Doctor,352,en,2000,4.06,Science Fiction
1360,1901674355,[43089],The Star Trek Interviews,352,,1997,,Science Fiction
1361,1903889510,"[43106, 43107]","The Television Companion : The Unofficial and Unauthorised Guide to ""Doctor Who""",352,en,2004,4.31,Science Fiction
1362,1903889219,"[43109, 43110, 43111, 43112]",Doctor Who : Fallen Gods,352,en,2003,3.72,Science Fiction
1363,1903889278,"[43113, 43114, 9013]",Doctor Who : Companion Piece,352,en,2003,3.03,Science Fiction
1364,1903889200,"[43109, 43111, 43112]",Doctor Who : Fallen Gods,352,en,2003,3.72,Science Fiction
1365,1903889030,"[36776, 43115, 25995]",Doctor Who : Time and Relative,352,en,2002,3.8,Science Fiction
1366,1903889073,"[43116, 43117, 43118]",Doctor Who : Nightdreamers,352,en,2002,2.9,Science Fiction
1367,1903889049,"[43119, 43120]",Doctor Who : Citadel of Dreams,352,en,2002,3.1,Science Fiction
1368,1903889553,"[43121, 43122]","Liberation : The Unofficial and Unauthorised Guide to ""Blake's 7""",352,en,2004,3.92,Science Fiction
1369,1931514089,[43191],Cowboy Bebop Anime Guide,352,en,2002,4.83,Science Fiction
1370,1859271073,[43206],The X Files : The Truth is Out There,352,,1998,,Science Fiction
1371,1842912720,[43252],"Behind the Sofa : A Closer Look at ""Dr Who""",352,,2006,3.0,Science Fiction
1372,1496224213,[46758],Manifest Destiny 2.0 : Genre Trouble in Game Worlds,352,en,2021,,Science Fiction
1373,803268475,[46758],Manifest Destiny 2.0 : Genre Trouble in Game Worlds,352,en,2021,,Science Fiction
1374,1720468303,[6053],The Island of Dr. Moreau,352,en,2018,3.72,Science Fiction
1375,1451627297,[21987],11/22/63,352,en,2012,4.31,Science Fiction
1376,1784703192,"[35232, 47650]",The 7th Function of Language,352,en,2018,3.75,Science Fiction
1377,1328869334,[1],1984,352,en,2017,4.18,Science Fiction
1378,1609453662,[47817],2084 : The End of the World,352,en,2017,2.96,Science Fiction
1379,1925788350,[1],1984 (Nineteen Eighty-Four),352,en,2020,4.18,Science Fiction
1380,356507378,[48647],84K : 'An eerily plausible dystopian masterpiece' Emily St John Mandel,352,en,2018,3.27,Science Fiction
1381,1910935387,[48765],The Ion Raider,352,en,2017,4.18,Science Fiction
1382,99472333,[49162],'54,352,en,2006,3.89,Science Fiction
1383,1451627289,[21987],11/22/63,352,en,2011,4.31,Science Fiction
1384,356507408,[48647],84K : 'An eerily plausible dystopian masterpiece' Emily St John Mandel,352,en,2018,3.27,Science Fiction
1385,451452739,[50273],2001 a Space Odyssey : 25th Anniversary Edition,352,en,2005,4.14,Science Fiction
1386,141036141,[1],1984,2626,en,2008,4.18,Science Fiction
1387,773524940,[5871],Voices in Time,2626,en,2011,3.45,Science Fiction
1388,1444766880,[3446],The 100 : Book One,2626,en,2013,3.56,Science Fiction
1389,765386437,[7100],Draco Tavern,2626,en,2006,3.88,Science Fiction
1390,999773674,"[7216, 7217, 7218]",Mechanical Animals : Tales at the Crux of Creatures and Tech,2626,en,2018,3.55,Science Fiction
1391,195132000X,"[7261, 7262, 7263]",Rediscovery : Science Fiction by Women (1958 to 1963): Yesterday's luminaries introduced by today's rising stars,2626,en,2019,4.42,Science Fiction
1392,692708561,"[7352, 7353, 7354]",Clones : The Anthology,2626,en,2016,4.05,Science Fiction
1393,1944327037,[7393],Snakes & Spiders : The Definitive Change War Collection,2626,en,2012,2.5,Science Fiction
1394,9198291319,"[7428, 7429, 7430]",Afrosfv2,2626,en,2015,3.63,Science Fiction
1395,1612422489,"[7450, 7451]",The Best of L. Sprague de Camp,2626,en,2014,3.96,Science Fiction
1396,1612279465,[7536],Weird Fiction in France : A Showcase Anthology of its Origins and Development,2626,en,2020,,Science Fiction
1397,765390604,[7601],Texas Hold'em : A Wild Cards Novel,2626,en,2020,3.59,Science Fiction
1398,1534796223,[7641],Adjustment Team,2626,en,2016,3.72,Science Fiction
1399,1533107890,[8246],The Scarlet Plague,2626,en,2016,3.61,Science Fiction
1400,648322866,[9856],"80,000 Totally Secure Passwords That No Hacker Would Ever Guess",2626,en,2018,3.25,Science Fiction
1401,1590215702,"[9967, 9968]",Heiresses of Russ 2015 : The Year's Best Lesbian Speculative Fiction,2626,en,2015,3.94,Science Fiction
1402,446677248,"[10210, 10211]",Dark Matter,2626,en,2001,4.17,Science Fiction
1403,312890206,[10260],The 5th Head of Cerberus : Three Novellas,2626,en,1994,3.97,Science Fiction
1404,7351046,[7470],"20,000 Leagues Under The Sea",2626,en,2010,3.88,Science Fiction
1405,1507214731,[12016],The Wisdom of Picard : An Official Star Trek Collection,2626,en,2020,,Science Fiction
1406,571340725,[19625],2023 : a trilogy,2626,en,2018,3.55,Science Fiction
1407,1138949337,[20349],Media Law Through Science Fiction : Do Androids Dream of Electric Free Speech?,2626,en,2019,4.0,Science Fiction
1408,1454914297,"[20762, 20763]",100 Prompts for Science Fiction Writers,2626,en,2014,4.22,Science Fiction
1409,1534313613,[22309],100%,2626,en,2020,3.98,Science Fiction
1410,1927477964,[22401],Wyvern's Prince,2626,en,2018,4.1,Science Fiction
1411,747248397,[22175],Strange Highways : A masterful collection of chilling short stories,2626,en,1996,3.85,Science Fiction
1412,1592910556,"[22470, 22471]",Doktor Sleepless: Engines of Desire v. 1,2626,en,2008,3.81,Science Fiction
1413,1839641673,[22487],The House on the Borderland,2626,en,2020,3.65,Science Fiction
1414,956905390,"[22504, 22502, 22501]",21st Century Modeller Issue 2,2626,,2013,,Science Fiction
1415,1682151468,"[22512, 22513, 22514, 22515, 22516, 22517, 22518, 22519, 22520]",4001 A.D.: Beyond New Japan,2626,en,2016,3.41,Science Fiction
1416,1949102262,[22654],Best of Jules de Grandin : 20 Classic Occult Detective Stories,2626,en,2020,4.0,Science Fiction
1417,578656701,"[23145, 23146, 23147]",Ceres1 : Volume 1: Regeneration,2626,en,2020,,Science Fiction
1418,1712582747,[22487],The Boats of the Glen Carrig,2626,en,2019,,Science Fiction
1419,990474798,"[23272, 23273]",Nowhere Man : Jacked Up,2626,en,2018,,Science Fiction
1420,1401228003,[23514],Ex Machina Deluxe Edition HC Vol 03,2626,en,2010,4.09,Science Fiction
1421,1948492474,[4573],Inspirations Weekly Writing Journal : 52 Writing Prompts for Short Stories,2626,en,2020,,Science Fiction
1422,1524119407,"[24018, 24019]",Vampirella: Seduction of The Innocent Vol. 2,2626,en,2020,,Science Fiction
1423,178565859X,[24043],Night Train,2626,en,2020,3.62,Science Fiction
1424,1945863501,[24051],Lake of Darkness,2626,en,2020,4.3,Science Fiction
1425,1986635279,[24067],Orbs III : Redemption,2626,en,2018,4.12,Science Fiction
1426,1540725324,"[24107, 24108, 24109]",Blue Plague : Hope,2626,en,2016,4.76,Science Fiction
1427,989901831,[20033],100 Days in Deadland,2626,en,2013,4.07,Science Fiction
1428,192747793X,[22401],Wyvern's Mate,2626,en,2018,3.62,Science Fiction
1429,1927477999,[22401],Wyvern's Warrior,2626,en,2018,4.2,Science Fiction
1430,1999751264,[24245],Don't Smell The Flowers! They Want To Steal Your Bones!,2626,en,2020,4.4,Science Fiction
1431,955985501,[24258],QUERP - Quick Easy Role Play,2626,en,2016,5.0,Science Fiction
1432,1447294610,[24326],'48,2626,en,2017,3.75,Science Fiction
1433,575099607,[9677],Frankenstein,2626,en,2013,3.79,Science Fiction
1434,575085002,[24510],Retromancer,2626,en,2011,3.69,Science Fiction
1435,1927668557,[25501],Winter's Cosmos,2626,en,2018,3.46,Science Fiction
1436,1974450236,[25972],War Toys and Other Robots : Contributions to the Instagram Sketch Challenge March of the Robots,2626,en,2017,,Science Fiction
1437,1975312848,[26338],"RaW Hero, Vol. 2",2626,en,2020,3.0,Science Fiction
1438,195036626X,[26676],World of Warcraft: Pearl of Pandaria : Blizzard Legends,2626,en,2020,,Science Fiction
1439,1632366967,[26697],Golosseum 2,2626,en,2018,3.68,Science Fiction
1440,1975313755,"[26457, 26721]","A Certain Magical Index, Vol. 22",2626,en,2020,,Science Fiction
1441,1941511511,"[26769, 26770, 26771, 26772, 26773]",Aspen Universe: Decimation Volume 1,2626,en,2018,,Science Fiction
1442,1975300165,"[26709, 26795]","The Isolator, Vol. 3 (manga)",2626,en,2018,3.81,Science Fiction
1443,1694082024,[28288],"Fairy Tales Coloring Book : Adults Coloring Book with Pattern for Relaxation Featuring Flower Fairies, Mystical Fairies, Fantasy Fairy",2626,en,2019,,Science Fiction
1444,1522642439,"[30646, 30647, 30648]",2113 : Stories Inspired by the Music of Rush,2626,en,2016,3.87,Science Fiction
1445,1522684875,"[30742, 30743]",Panglor,2626,en,2016,3.75,Science Fiction
1446,1781780501,"[3321, 3644, 3317]",1001 Nights,2626,en,2012,3.77,Science Fiction
1447,1469233959,"[31476, 31477]",2001 : A Space Odyssey,2626,en,2013,4.14,Science Fiction
1448,197868214X,"[31483, 31484, 31485, 31486, 31455, 31487, 31488, 29201, 31489]",Alien: Out of the Shadows,2626,en,2020,3.78,Science Fiction
1449,1442344288,"[31495, 21987]",11/22/63,2626,en,2011,4.31,Science Fiction
1450,1469298058,"[31799, 30529]",14,2626,en,2013,3.95,Science Fiction
1451,1536655597,"[31855, 31856]",Gamma,2626,en,2017,3.99,Science Fiction
1452,1452652902,"[31476, 31965]",2030 : The Real Story of What Happens to America,2626,en,2011,3.47,Science Fiction
1453,1094116653,"[32192, 32193]",88 Names,2626,en,2020,3.56,Science Fiction
1454,1690597380,"[32718, 32719]",Unforgettable,2626,en,2020,,Science Fiction
1455,1491574259,"[31799, 30529]",14,2626,en,2014,3.95,Science Fiction
1456,1978636709,"[33629, 33630, 32996]",Beyond Borders,2626,en,2018,4.52,Science Fiction
1457,1511309962,"[31855, 33846, 33847]",Honor of the Clan,2626,en,2015,3.93,Science Fiction
1458,1501246291,"[31855, 33846]",A Hymn Before Battle,2626,en,2015,4.0,Science Fiction
1459,1982681276,"[34118, 34119]",3 in 1 Off the Grid Collection,2626,en,2019,4.66,Science Fiction
1460,1522699015,"[31855, 33846, 33847]",Sister Time,2626,en,2016,3.79,Science Fiction
1461,1522602615,"[31855, 33846, 33847]",Cally's War,2626,en,2016,3.7,Science Fiction
1462,1501270419,"[31855, 33846]",Eye of the Storm,2626,en,2015,4.16,Science Fiction
1463,1536645990,"[35845, 35846]",The Dawning Light,2626,en,2017,3.23,Science Fiction
1464,1531883966,[35859],The Work of the Devil,2626,en,2016,3.32,Science Fiction
1465,1531882668,"[35860, 16376]",Tears in Rain,2626,en,2016,3.66,Science Fiction
1466,1713547481,"[32164, 35973, 35974]",Lost Causes of Bleak Creek,2626,en,2020,,Science Fiction
1467,1713547570,"[35975, 35976]",Skeen's Return,2626,en,2020,4.03,Science Fiction
1468,1713547104,[35981],Debt of War,2626,en,2020,,Science Fiction
1469,1713550792,"[35991, 33781]",Breakthrough,2626,en,2020,,Science Fiction
1470,1491578181,"[35994, 30513]",Atlas 2,2626,en,2014,4.04,Science Fiction
1471,1491537183,"[35996, 35997]",The Invisible Man,2626,en,2014,3.63,Science Fiction
1472,1491583630,"[31120, 35999]",Welcome Home/Go Away,2626,en,2014,3.85,Science Fiction
1473,152260765X,"[36039, 31556, 36040]",The Shadow Conspiracy II,2626,en,2016,3.53,Science Fiction
1474,1543644236,"[32699, 36046]",The Undead,2626,en,2017,4.61,Science Fiction
1475,1522609377,"[36076, 30878]",7th Sigma,2626,en,2016,3.71,Science Fiction
1476,171353875X,"[36106, 31102]",Leap of Destiny,2626,en,2020,,Science Fiction
1477,1501238396,"[36115, 36116, 16376]",The Shield-Maiden,2626,en,2015,3.77,Science Fiction
1478,1501280740,"[36124, 32161]",The Sad Tale of the Brothers Grossbart,2626,en,2015,3.46,Science Fiction
1479,1501264028,"[30522, 31799]",Ex-Purgatory : A Novel,2626,en,2015,3.97,Science Fiction
1480,1511309954,"[31855, 33846, 36126]",The Tuloriad,2626,en,2015,3.88,Science Fiction
1481,1491540702,"[36127, 31372]",The Assassins of Altis,2626,en,2015,4.16,Science Fiction
1482,1511318589,"[36141, 31996]",The Praxis,2626,en,2015,3.82,Science Fiction
1483,1978604009,"[32510, 36157]",Down to the Sea,2626,en,2019,3.82,Science Fiction
1484,197860436X,"[32510, 36157]",Men of War,2626,en,2019,4.17,Science Fiction
1485,1501216821,"[33700, 31720]",Sphere,2626,en,2016,3.79,Science Fiction
1486,149159943X,"[36160, 31380]",Exodus,2626,en,2015,3.87,Science Fiction
1487,1713502054,"[31364, 36183]",The Vexed Generation,2626,en,2020,4.16,Science Fiction
1488,109406162X,"[36217, 28369]",Gemini Man: The Official Movie Novelization,2626,en,2019,3.1,Science Fiction
1489,1662012365,"[36231, 34446]",Collecting the Goddess,2626,en,2020,,Science Fiction
1490,1515962806,"[5710, 36232]",The Saints of Salvation,2626,en,2020,,Science Fiction
1491,1480576417,"[7470, 35996]",The Master of the World,2626,en,2014,3.46,Science Fiction
1492,1094122246,"[19808, 36233, 36234, 36235, 36236, 36237, 31472, 36238, 30647, 36239, 36240, 30693, 36241, 31289]",Alternative Apocalypse,2626,en,2020,,Science Fiction
1493,1549107321,[36242],The Trials of Koli,2626,en,2020,,Science Fiction
1494,1469258161,"[31404, 36251]",Nightstalkers,2626,en,2012,3.86,Science Fiction
1495,1455814296,"[30513, 33575]",Confessions of a Crap Artist,2626,en,2012,3.67,Science Fiction
1496,1501270346,"[30698, 36257]",Debris,2626,en,2015,3.46,Science Fiction
1497,149159022X,"[31364, 36183]",Master of Formalities,2626,en,2015,3.84,Science Fiction
1498,1491591099,"[36262, 36263]",Scanners Live in Vain,2626,en,2015,4.03,Science Fiction
1499,1511397306,"[32164, 36280]",Fisherman's Hope,2626,en,2016,3.86,Science Fiction
1500,1511397241,"[36284, 36285]",Northworld,2626,en,2016,3.54,Science Fiction
1501,1511395079,"[30743, 36286]",Mech : The Empress,2626,en,2016,3.82,Science Fiction
1502,1511395044,"[36286, 36292]",Element-X,2626,en,2016,3.87,Science Fiction
1503,1511394676,"[9742, 30693]",Reunion,2626,en,2016,3.87,Science Fiction
1504,1522614516,"[36299, 30522, 36300]",Dead Earth : The Vengeance Road,2626,en,2016,3.48,Science Fiction
